address,size,name,status,module,notes
0x80036964,0x1B4,Dialog_UpdateChoice,matching_c,game,
0x80036B18,0x6C,func_80036B18,matching_c,game,
0x80036B84,0x54,func_800373C8,matching_c,game,
0x80036BD8,0x88,func_80036BD8,matching_c,game,
0x80036C60,0x4C,func_800374A8,matching_c,game,
0x80036CAC,0xB0,func_80036CAC,matching_c,game,
0x80036D5C,0xD8,func_80036D5C,matching_c,game,
0x80036E34,0xA0,func_80036E34,matching_c,game,
0x80036ED4,0x90,func_80036ED4,matching_c,game,
0x80036F64,0x1C,func_80036F64,matching_c,game,
0x80036F80,0xB4,func_80036F80,matching_c,game,
0x80037034,0x5C,func_8003787C,matching_c,game,
0x80037090,0x3C,func_80037090,matching_c,game,
0x800370CC,0x3C,func_800370CC,matching_c,game,
0x80037108,0x3C,func_80037108,matching_c,game,
0x80037144,0x38,DuelEffect_WaitForFileTransfer,matching_c,game,
0x8003717C,0x34,func_8003717C,matching_c,game,
0x800371B0,0x60,func_800371B0,matching_c,game,
0x80037210,0xE8,func_80037210,matching_c,game,
0x800372F8,0x134,func_800372F8,matching_c,game,
0x8003742C,0x6C,TextBox_WrapLineIfNeeded,matching_c,game,
0x80037498,0x4C,Text_TryCompleteChoiceLayout,matching_c,game,
0x800374E4,0x40,Text_ExtendGlyphCode,matching_c,game,
0x80037524,0x38,Text_SetStateFromStream,matching_c,game,
0x8003755C,0x1F0,func_8003755C,matching_c,game,
0x8003774C,0x4C,func_8003774C,matching_c,game,
0x80037798,0x24,func_80037798,matching_c,game,
0x800377BC,0x40,func_800377BC,matching_c,game,
0x800377FC,0x3C,func_800380D4,matching_c,game,
0x80037838,0x38,func_80038110,matching_c,game,
0x80037870,0x160,func_80037870,matching_c,game,
0x800379D0,0x60,func_800379D0,matching_c,game,
0x80037A30,0x54,func_80038334,matching_c,game,
0x80037A84,0x28,func_80037A84,matching_c,game,
0x80037AAC,0x2C,func_80037AAC,matching_c,game,
0x80037AD8,0x7C,func_80037AD8,matching_c,game,
0x80037B54,0x4C,func_80038498,matching_c,game,
0x80037BA0,0x4C,func_800384E4,matching_c,game,
0x80037BEC,0x160,Text_StartCampaignDuel,matching_c,game,
0x80037D4C,0x28,DuelEffect_PlayBgmCommand,matching_c,game,
0x80037D74,0xE0,DuelEffect_ProcessBgmCommand,matching_c,game,
0x80037E54,0x68,DuelEffect_PlaySoundCommand,matching_c,game,
0x80037EBC,0x88,DuelEffect_FadeOutBgmCommand,matching_c,game,
0x80037F44,0x8,func_80038888,matching_c,game,
0x80037F4C,0x8,func_80038890,matching_c,game,
0x80037F54,0x40,func_80038898,matching_c,game,
0x80037F94,0xEC,Text_ApplyFadeCommand,matching_c,game,
0x80038080,0x14,DuelEffect_ClearChannelFlag8,matching_c,game,
0x80038094,0x6C,func_80038094,matching_c,game,
0x80038100,0x6C,func_80038100,matching_c,game,
0x8003816C,0x58,Text_UnlockDuelist,matching_c,game,
0x800381C4,0x40,func_800381C4,matching_c,game,
0x80038204,0x5C,Text_DispatchSecondaryCommand,matching_c,game,
0x80038260,0x48,func_80038260,matching_c,game,
0x800382A8,0x124,func_800382A8,matching_c,game,
0x800383CC,0x18,func_800383CC,matching_c,game,
0x800383E4,0x8C,func_800383E4,matching_c,game,
0x80038470,0x64,func_80038470,matching_c,game,
0x800384D4,0x60,func_800384D4,matching_c,game,
0x80038534,0x34,func_80038534,matching_c,game,
0x80038568,0x290,func_80038568,matching_c,game,
0x800387F8,0xA4,func_80039140,matching_c,game,
0x8003889C,0x1CC,func_8003889C,matching_c,game,
0x80038A68,0x3A0,TextBox_BuildStep,matching_c,game,
0x80038E08,0x1A0,func_80039794,matching_c,game,
0x80038FA8,0xE0,TextBox_SetPos,matching_c,game,
0x80039088,0x4C,func_80039A14,matching_c,game,
0x800390D4,0x4C,func_80039A60,matching_c,game,
0x80039120,0x28,DisplayObjectFade_MarkInitialized,matching_c,game,
0x80039148,0x28,DisplayObjectFade_ReleaseChannel,matching_c,game,
0x80039170,0xE4,func_80039170,matching_c,game,
0x80039254,0xB4,func_80039254,matching_c,game,
0x80039308,0xD0,func_80039C94,matching_c,game,
0x800393D8,0x130,func_800393D8,matching_c,game,
0x80039508,0x94,func_80039E9C,matching_c,game,
0x8003959C,0x28,func_80039F1C,matching_c,game,
0x800395C4,0x4C,func_80039F44,matching_c,game,
0x80039610,0x44,func_80039F90,matching_c,game,
0x80039654,0x24,func_80039FD4,matching_c,game,
0x80039678,0x24,func_80039FF8,matching_c,game,
0x8003969C,0x17C,DisplayEffect_LoadResourceStage,matching_c,game,
0x80039818,0x54,DisplayEffect_HasResourceEntry,matching_c,game,
0x8003986C,0x254,func_8003986C,matching_c,game,
0x80039AC0,0x120,func_8003A440,matching_c,game,
0x80039BE0,0x3D8,func_80039BE0,matching_c,game,
0x80039FB8,0x3C,DisplayPositionGroup_SetChildPositions,matching_c,game,
0x80039FF4,0x34,DisplayPositionGroup_SetPosition,matching_c,game,
0x8003A028,0x154,func_8003A028,matching_c,game,
0x8003A17C,0x164,func_8003A17C,matching_c,game,
0x8003A2E0,0x124,func_8003A2E0,matching_c,game,
0x8003A404,0x2E8,func_8003A404,matching_c,game,
0x8003A6EC,0x324,func_8003A6EC,matching_c,game,
0x8003AA10,0x194,DisplayEffect_UpdateMenuRecord,matching_c,game,
0x8003ABA4,0xBC,DisplayEffect_ProcessMenuRecords,matching_c,game,
0x8003AC60,0xE4,Text_InitDecimalDigitGlyphMap,matching_c,game,
0x8003AD44,0x20,DuelEffect_InitEntryDefaultFlags,matching_c,game,
0x8003AD64,0x10,Input_IsPad1ConfirmPressed,matching_c,game,
0x8003AD74,0x64,func_8003AD74,matching_c,game,
0x8003ADD8,0x28,TextStream_ReadByte,matching_c,game,
0x8003AE00,0x1B4,FreeDuel_LoadPackageStage,matching_c,game,
0x8003AFB4,0x58,func_8003AFB4,matching_c,game,
0x8003B00C,0x1E4,NameEntry_LoadPackageStage,matching_c,game,
0x8003B1F0,0x48,File_RequestNameEntryPackage,matching_c,game,
0x8003B238,0xD4,Text_SjisToGlyphCodes,matching_c,game,
0x8003B30C,0x1A4,Password_LoadPackageStage,matching_c,game,
0x8003B4B0,0x48,File_RequestPasswordPackage,matching_c,game,
0x8003B4F8,0x1C0,CampaignMap_LoadPackageStage,matching_c,game,
0x8003B6B8,0x60,File_RequestEgyptOverworldPackage,matching_c,game,
0x8003B718,0x194,Options_LoadPackageStage,matching_c,game,
0x8003B8AC,0x48,func_8003B8AC,matching_c,game,
0x8003B8F4,0x170,GameOver_LoadPackageStage,matching_c,game,
0x8003BA64,0x48,func_8003BA64,matching_c,game,
0x8003BAAC,0x88,func_8003BAAC,matching_c,game,
0x8003BB34,0xC0,Options_UpdateLayout,matching_c,game,
0x8003BBF4,0x178,func_8003BBF4,matching_c,game,
0x8003BD6C,0x188,func_8003BD6C,matching_c,game,
0x8003BEF4,0xB0,func_8003BEF4,matching_c,game,
0x8003BFA4,0x10C,func_8003BFA4,matching_c,game,
0x8003C0B0,0x120,func_8003C0B0,matching_c,game,
0x8003C1D0,0x6C,Input_ResetPads,matching_c,game,
0x8003C23C,0x38,Input_InitPads,matching_c,game,
0x8003C274,0x28,func_8003C274,matching_c,game,
0x8003C29C,0x120,func_8003C29C,matching_c,game,
0x8003C3BC,0x50,Input_BackupPad1AndUsePad2,matching_c,game,
0x8003C40C,0x2C,Input_RestorePad1FromBackup,matching_c,game,
0x8003C438,0x44,func_8003C438,matching_c,game,
0x8003C47C,0x5C,SaveData_CalcCrc16,matching_c,game,
0x8003C4D8,0xB4,SaveData_WritePrimarySecondaryIntegrity,matching_c,game,
0x8003C58C,0x74,SaveData_WriteTertiaryIntegrity,matching_c,game,
0x8003C600,0xB8,func_8003C600,matching_c,game,
0x8003C6B8,0x80,func_8003C6B8,matching_c,game,
0x8003C738,0x114,func_8003C738,matching_c,game,
0x8003C84C,0x30,SaveData_HasSameDuelistCode,matching_c,game,
0x8003C87C,0x48,SaveData_MatchesDuelistAndCurrentSequence,matching_c,game,
0x8003C8C4,0x2C,func_8003D300,matching_c,game,
0x8003C8F0,0x8,func_8003D32C,matching_c,game,
0x8003C8F8,0x138,Checkerboard_DrawBackground,matching_c,game,
0x8003CA30,0xAC,DuelEffect_CreateChannel,matching_c,game,
0x8003CADC,0xFC,func_8003D518,matching_c,game,
0x8003CBD8,0x130,func_8003CBD8,matching_c,game,
0x8003CD08,0x2EC,func_8003CD08,matching_c,game,
0x8003CFF4,0x1D4,func_8003CFF4,matching_c,game,
0x8003D1C8,0x848,func_8003D1C8,matching_c,game,
0x8003DA10,0x24,MemCardDialog_SetMessage,matching_c,game,
0x8003DA34,0x344,MemCardDialog_UpdateLoad,matching_c,game,
0x8003DD78,0x38,func_8003DD78,matching_c,game,
0x8003DDB0,0x48,MemCardDialog_StepLoadUnprompted,matching_c,game,
0x8003DDF8,0x73C,func_8003DDF8,matching_c,game,
0x8003E534,0x38,func_8003E534,matching_c,game,
0x8003E56C,0x48,func_8003E56C,matching_c,game,
0x8003E5B4,0x3E0,func_8003E5B4,matching_c,game,
0x8003E994,0xD0,func_8003E994,matching_c,game,
0x8003EA64,0xCC,MemCardDialog_CreateObject,matching_c,game,
0x8003EB30,0x2B0,MemCardDialog_Update,matching_c,game,
0x8003EDE0,0x34,MemCardDialog_Poll,matching_c,game,
0x8003EE14,0x18,MemCardDialog_Start,matching_c,game,
0x8003EE2C,0x7C,MemCardDialog_Request,matching_c,game,
0x8003EEA8,0x3C,func_8003EEA8,matching_c,game,
0x8003EEE4,0x6C,SaveData_PollLoad,matching_c,game,
0x8003EF50,0x58,SaveData_RequestWrite,matching_c,game,
0x8003EFA8,0x30,func_8003EFA8,matching_c,game,
0x8003EFD8,0x3E0,SaveData_UpdateLoadPair,matching_c,game,
0x8003F3B8,0x3C,SaveData_UpdateTradeLoad,matching_c,game,
0x8003F3F4,0x100,SaveData_UpdateDuelLoad,matching_c,game,
0x8003F4F4,0x5C,SaveData_RequestTradeWrite,matching_c,game,
0x8003F550,0x10,SaveData_SetMaskSeed,matching_c,game,
0x8003F560,0x60,Sound_InitFrontend,matching_c,game,
0x8003F5C0,0x28,SD_SEPlayFull,matching_c,game,
0x8003F5E8,0x2C,SD_BGMPlay,matching_c,game,
0x8003F614,0x24,SD_BGMFadeOut,matching_c,game,
0x8003F638,0x30,SD_BGMFadeOutWithStep,matching_c,game,
0x8003F668,0x2C,func_8003FF88,matching_c,game,
0x8003F694,0x24,func_8003FFB4,matching_c,game,
0x8003F6B8,0x24,func_8003FFD8,matching_c,game,
0x8003F6DC,0x30,SD_StopAll,matching_c,game,
0x8003F70C,0x40,DisplayObject_FindFreeGeneralSlot,matching_c,game,
0x8003F74C,0x40,DisplayObject_FindFreeSlot,matching_c,game,
0x8003F78C,0x160,DisplayObject_AcquireSlot,matching_c,game,
0x8003F8EC,0x94,func_8003F8EC,matching_c,game,
0x8003F980,0xCC,func_8003F980,matching_c,game,
0x8003FA4C,0x24,DisplayObject_ReleaseIfPresent,matching_c,game,
0x8003FA70,0x60,func_8003FA70,matching_c,game,
0x8003FAD0,0x20,DisplayObject_Reset,matching_c,game,
0x8003FAF0,0x14,DisplayObject_SetResourceVariant,matching_c,game,
0x8003FB04,0x28,DisplayObject_UpdateResourceVariant,matching_c,game,
0x8003FB2C,0x1C,func_8003FB2C,matching_c,game,
0x8003FB48,0x64,DisplayObject_ConfigureSpriteResource,matching_c,game,
0x8003FBAC,0x44,DisplayObject_ConfigureSpriteAtPosition,matching_c,game,
0x8003FBF0,0x78,DisplayObject_ConfigureScreenSprite,matching_c,game,
0x8003FC68,0x28C,func_8003FC68,matching_c,game,
0x8003FEF4,0xBC,DisplayObject_RenderSpriteSheetList,matching_c,game,
0x8003FFB0,0x328,DisplayObject_RenderSpriteStrips,matching_c,game,
0x800402D8,0xB4,DisplayObject_RenderSpriteStripList,matching_c,game,
0x8004038C,0x68,DisplayObject_RunUpdateCallbackList,matching_c,game,
0x800403F4,0xC4,DisplayObject_RunSecondaryCallbackList,matching_c,game,
0x800404B8,0x290,DisplayObject_RenderGouraudQuadList,matching_c,game,
0x80040748,0x2D8,DisplayObject_RenderTexturedGouraudQuadList,matching_c,game,
0x80040A20,0xDC,DisplayObject_RenderFrame,matching_c,game,
0x80040AFC,0xC,DisplayObjectStream_Stop,matching_c,game,
0x80040B08,0xC,DisplayObjectStream_ResetOffset,matching_c,game,
0x80040B14,0x8,DisplayObjectStream_Noop,matching_c,game,
0x80040B1C,0x28,DisplayObjectStream_JumpToOffset,matching_c,game,
0x80040B44,0x38,DisplayObjectStream_ToggleFlagAndJumpToOffset,matching_c,game,
0x80040B7C,0x98,DisplayObjectStream_JumpToRandomOffset,matching_c,game,
0x80040C14,0x58,DisplayObjectStream_ConfigureRotation,matching_c,game,
0x80040C6C,0x700,DisplayObject_RenderSpriteSheet,matching_c,game,
0x8004136C,0xD4,DisplayObjectStream_ReadNextCommand,matching_c,game,
0x80041440,0x11C,DisplayObject_UpdateCommandStream,matching_c,game,
0x8004155C,0x114,func_80041E7C,matching_c,game,
0x80041670,0x1F8,func_80041F90,matching_c,game,
0x80041868,0x654,DisplayObject_SubmitPacket,matching_c,game,
0x80041EBC,0x48,DisplayObject_InitializeGouraudQuad,matching_c,game,
0x80041F04,0x50,DisplayObject_InitializeTexturedGouraudQuad,matching_c,game,
0x80041F54,0x34,DisplayObject_ConfigureSpriteWithResource,matching_c,game,
0x80041F88,0x44,DisplayObject_ConfigureSpriteAtPositionWithResource,matching_c,game,
0x80041FCC,0x2C,DisplayObject_SetDepthOffset,matching_c,game,
0x80041FF8,0x24,DisplayObject_SelectOrderingTable1,matching_c,game,
0x8004201C,0x24,DisplayObject_SelectOrderingTable3,matching_c,game,
0x80042040,0x48,DisplayObject_RunUpdateAndCheckRenderable,matching_c,game,
0x80042088,0x14,DisplayObjectStream_ReadU16LE,matching_c,game,
0x8004209C,0x1C,DisplayObjectStream_ResolveOffset,matching_c,game,
0x800420B8,0x28,DisplayObject_ResetVelocity,matching_c,game,
0x800420E0,0x28,DisplayObject_StepPositionX,matching_c,game,
0x80042108,0x28,DisplayObject_StepPositionY,matching_c,game,
0x80042130,0x28,DisplayObject_StepPositionZ,matching_c,game,
0x80042158,0x2C,DisplayObject_StepPositionXY,matching_c,game,
0x80042184,0x34,DisplayObject_StepPositionXYZ,matching_c,game,
0x800421B8,0x30,DisplayObject_StepToward,matching_c,game,
0x800421E8,0x38,DisplayObject_StepTowardZero,matching_c,game,
0x80042220,0x58,DisplayObject_FindAllocatedByTag,matching_c,game,
0x80042278,0x28,DisplayObject_MarkInitialized,matching_c,game,
0x800422A0,0x48,DisplayObject_FadeBrightnessAndRelease,matching_c,game,
0x800422E8,0x570,DisplayObject_RenderSpotlightMask,matching_c,game,
0x80042858,0x14,DisplayObject_SavePosition,matching_c,game,
0x8004286C,0xA4,DisplayObject_InterpolatePositionCosine,matching_c,game,
0x80042910,0xF8,Widget_SlideSine,matching_c,game,
0x80042A08,0x15C,func_80042A08,matching_c,game,
0x80042B64,0x168,func_80042B64,matching_c,game,
0x80042CCC,0x25C,func_80042CCC,matching_c,game,
0x80042F28,0xA8,func_80042F28,matching_c,game,
0x80042FD0,0x2E8,Main_RunBootSequence,matching_c,game,
0x800432B8,0x17C,Main_RunFrontendLoop,matching_c,game,
0x80043434,0x58,MemCard_ClearIOEvents,matching_c,game,
0x8004348C,0x90,MemCard_WaitIOEvent,matching_c,game,
0x8004351C,0x38,MemCard_Init,matching_c,game,
0x80043554,0x54,MemCard_CloseIOEvents,matching_c,game,
0x800435A8,0x17C,MemCard_InitIOEvents,matching_c,game,
0x80043724,0x7C,MemCard_ClearCard,matching_c,game,
0x800437A0,0x3C,MemCard_BeginRequest,matching_c,game,
0x800437DC,0x4C,MemCard_ReqCardInfo,matching_c,game,
0x80043828,0xA0,MemCard_ReqLoadDirectory,matching_c,game,
0x800438C8,0x9C,MemCard_ReqReadFile,matching_c,game,
0x80043964,0x6C,MemCard_ReqReadSector,matching_c,game,
0x800439D0,0x9C,MemCard_ReqWriteFile,matching_c,game,
0x80043A6C,0x6C,MemCard_ReqWriteSector,matching_c,game,
0x80043AD8,0x84,MemCard_ReqCreateFile,matching_c,game,
0x80043B5C,0xD4,MemCard_FindFiles,matching_c,game,
0x80043C30,0x54,MemCard_CalcFreeBlocks,matching_c,game,
0x80043C84,0x70,MemCard_FindEntry,matching_c,game,
0x80043CF4,0x230,MemCard_DoLoadDirectory,matching_c,game,
0x80043F24,0x49C,MemCard_ProcessRequest,matching_c,game,
0x800443C0,0x28,MemCard_FindLoadedEntry,matching_c,game,
0x800443E8,0x10,MemCard_SetIOResultCompleteCB,matching_c,game,
0x800443F8,0x14,MemCard_SetIOResultTimeoutCB,matching_c,game,
0x8004440C,0x14,MemCard_SetIOResultErrorCB,matching_c,game,
0x80044420,0x14,MemCard_SetIOResultNewCardCB,matching_c,game,
0x80044434,0x58,SD_InitBufferState,matching_c,game,
0x8004448C,0x20,SD_ResetCdPan,matching_c,game,
0x800444AC,0xD0,func_80044DC0,matching_c,game,
0x8004457C,0xC8,SD_SetCdPan,matching_c,game,
0x80044644,0x8C,func_80044F58,matching_c,game,
0x800446D0,0x18,SD_GetCdVolume,matching_c,game,
0x800446E8,0x40,func_80044FFC,matching_c,game,
0x80044728,0x18,func_8004503C,matching_c,game,
0x80044740,0xC0,func_80045054,matching_c,game,
0x80044800,0xCC,func_80045114,matching_c,game,
0x800448CC,0x28,func_800451E0,matching_c,game,
0x800448F4,0x12C,func_80045208,matching_c,game,
0x80044A20,0x118,func_80045334,matching_c,game,
0x80044B38,0x10,SD_ClearBusyFlag,matching_c,game,
0x80044B48,0x28,SD_ArmBusyCallback,matching_c,game,
0x80044B70,0x90,SD_HasQueuedStreamCommand,matching_c,game,
0x80044C00,0x6D4,func_80045514,matching_c,game,
0x800452D4,0xB0,SD_EnqueueCommand,matching_c,game,
0x80045384,0x2A4,SD_UpdateFades,matching_c,game,
0x80045628,0x358,SD_UpdateRuntime,matching_c,game,
0x80045980,0x25C,func_80046294,matching_c,game,
0x80045BDC,0x17C,func_800464F0,matching_c,game,
0x80045D58,0x5C,func_8004666C,matching_c,game,
0x80045DB4,0x54,func_800466C8,matching_c,game,
0x80045E08,0x4C,func_8004671C,matching_c,game,
0x80045E54,0x1F4,SD_InitState,matching_c,game,
0x80046048,0x34,SD_SetSequenceVSyncMode,matching_c,game,
0x8004607C,0x78,SD_InitDataSourceFlags,matching_c,game,
0x800460F4,0x3E0,func_80046A08,matching_c,game,
0x800464D4,0x170,SD_ResetRuntime,matching_c,game,
0x80046644,0x48,SD_Shutdown,matching_c,game,
0x8004668C,0x68,SD_SetOutputType,matching_c,game,
0x800466F4,0x14,SD_GetOutputType,matching_c,game,
0x80046708,0x20,func_8004701C,matching_c,game,
0x80046728,0x14,SD_GetStatusFlags,matching_c,game,
0x8004673C,0x60,SD_VSync,matching_c,game,
0x8004679C,0x90,func_800470B0,matching_c,game,
0x8004682C,0x90,func_80047140,matching_c,game,
0x800468BC,0xA8,func_800471D0,matching_c,game,
0x80046964,0x30,func_80047278,matching_c,game,
0x80046994,0x6C,func_800472A8,matching_c,game,
0x80046A00,0x28,func_80047314,matching_c,game,
0x80046A28,0x90,func_8004733C,matching_c,game,
0x80046AB8,0x24,func_800473CC,matching_c,game,
0x80046ADC,0x40,func_800473F0,matching_c,game,
0x80046B1C,0x28,func_80047430,matching_c,game,
0x80046B44,0x28,func_80047458,matching_c,game,
0x80046B6C,0x1BC,SD_InitVoiceState,matching_c,game,
0x80046D28,0x78,SD_ResetPendingEntries,matching_c,game,
0x80046DA0,0xD4,func_800476B4,matching_c,game,
0x80046E74,0xDC,SD_QueueValueLinkTransfer,matching_c,game,
0x80046F50,0x88,SD_ApplyVoiceSlotVolume,matching_c,game,
0x80046FD8,0x17C,SD_UpdateVoiceSlots,matching_c,game,
0x80047154,0x68,func_80047A68,matching_c,game,
0x800471BC,0x98,func_80047AD0,matching_c,game,
0x80047254,0x4C,SD_RequestValueLink,matching_c,game,
0x800472A0,0x9C,func_80047BB4,matching_c,game,
0x8004733C,0x20,func_80047C50,matching_c,game,
0x8004735C,0x54,SD_KeyOffVoice,matching_c,game,
0x800473B0,0xEC,func_80047CC4,matching_c,game,
0x8004749C,0x114,SD_SEStop,matching_c,game,
0x800475B0,0x74,SD_KeyOffVoiceSlots,matching_c,game,
0x80047624,0x74,func_80047F38,matching_c,game,
0x80047698,0x90,func_80047FAC,matching_c,game,
0x80047728,0x274,func_8004803C,matching_c,game,
0x8004799C,0x3A8,func_800482B0,matching_c,game,
0x80047D44,0x110,SD_SEPlay,matching_c,game,
0x80047E54,0x1B8,func_80048768,matching_c,game,
0x8004800C,0x108,SD_SESetVolume,matching_c,game,
0x80048114,0x1E4,func_80048A28,matching_c,game,
0x800482F8,0x64,func_80048C0C,matching_c,game,
0x8004835C,0x98,func_80048C70,matching_c,game,
0x800483F4,0x20C,SD_LoadSequenceBankPair,matching_c,game,
0x80048600,0xFC,SD_InitSecondaryRuntime,matching_c,game,
0x800486FC,0xE0,SD_ResetMusicState,matching_c,game,
0x800487DC,0x18,func_800490F0,matching_c,game,
0x800487F4,0x18,func_80049108,matching_c,game,
0x8004880C,0x18,SD_IsBgmFadeActive,matching_c,game,
0x80048824,0xC8,SD_RequestMusicPackageLoad,matching_c,game,
0x800488EC,0x30,SD_RequestBgmPlaybackDefaultStep,matching_c,game,
0x8004891C,0xA8,SD_RequestBgmPlayback,matching_c,game,
0x800489C4,0x30,SD_Init,matching_c,game,
0x800489F4,0x8C,SD_OpenMusicVab,matching_c,game,
0x80048A80,0x64,SD_SetMusicTrackBuffer,matching_c,game,
0x80048AE4,0x3C,SD_ResetMusicTrackBuffer,matching_c,game,
0x80048B20,0xC0,SD_ResetSecondaryState,matching_c,game,
0x80048BE0,0x50,SD_InitSecondaryWorkArea,matching_c,game,
0x80048C30,0x50,SD_EnableSecondarySequenceUpdates,matching_c,game,
0x80048C80,0x10,SD_SetSequenceTickMode,matching_c,game,
0x80048C90,0x38,SD_UpdateSecondarySequenceIfEnabled,matching_c,game,
0x80048CC8,0x10,SD_EnableSecondaryPanning,matching_c,game,
0x80048CD8,0x14,SD_DisableSecondaryPanning,matching_c,game,
0x80048CEC,0x40,SD_SetSecondaryObjectCount,matching_c,game,
0x80048D2C,0x54,SD_ResetSecondaryRuntime,matching_c,game,
0x80048D80,0x30,SD_Term,matching_c,game,
0x80048DB0,0x98,SD_VabOpenHead,matching_c,game,
0x80048E48,0x84,SD_VabTransBody,matching_c,game,
0x80048ECC,0xDC,SD_VabTransBodyChunk,matching_c,game,
0x80048FA8,0x3C,SD_VabTransCompleted,matching_c,game,
0x80048FE4,0x28,SD_ResetVabTransferState,matching_c,game,
0x8004900C,0x144,func_80049920,matching_c,game,
0x80049150,0x90,SD_OpenSequence,matching_c,game,
0x800491E0,0xB8,SD_PlaySequence,matching_c,game,
0x80049298,0x94,SD_PlaySequenceFastForward,matching_c,game,
0x8004932C,0x70,SD_StopSequence,matching_c,game,
0x8004939C,0x48,func_80049CB0,matching_c,game,
0x800493E4,0xE0,SD_MuteSecondaryVoices,matching_c,game,
0x800494C4,0xF0,SD_RestoreSecondaryVoiceVolumes,matching_c,game,
0x800495B4,0x48,SD_SetSecondarySpatialLevels,matching_c,game,
0x800495FC,0x40,SD_SetSecondaryMasterLevels,matching_c,game,
0x8004963C,0x64,SD_PollSequenceState,matching_c,game,
0x800496A0,0x148,func_80049FB4,matching_c,game,
0x800497E8,0x180,SD_SpatializeSecondaryObject,matching_c,game,
0x80049968,0x7C,SD_SetVoiceVolume,matching_c,game,
0x800499E4,0xC4,SD_UpdateSecondaryObjectVolumes,matching_c,game,
0x80049AA8,0x80,SD_CalcPitchBend,matching_c,game,
0x80049B28,0xDC,func_8004A43C,matching_c,game,
0x80049C04,0x1C0,SD_ResetSecondaryPlayback,matching_c,game,
0x80049DC4,0x20,func_8004A6D8,matching_c,game,
0x80049DE4,0x6C,SD_SetVoiceEnvelopeFromTone,matching_c,game,
0x80049E50,0x5C,SD_ResetVoiceEnvelope,matching_c,game,
0x80049EAC,0x94,func_8004A7C0,matching_c,game,
0x80049F40,0x90,SD_FindLowestPrioritySecondaryObject,matching_c,game,
0x80049FD0,0x5C,SD_PrepareSecondaryObjectReuse,matching_c,game,
0x8004A02C,0x1BC,SD_SelectSecondaryObject,matching_c,game,
0x8004A1E8,0x1E8,func_8004AAFC,matching_c,game,
0x8004A3D0,0x104,func_8004ACE4,matching_c,game,
0x8004A4D4,0x58C,func_8004ADE8,matching_c,game,
0x8004AA60,0x128,func_8004B374,matching_c,game,
0x8004AB88,0x24C,func_8004B49C,matching_c,game,
0x8004ADD4,0x24,SD_SetSequenceChannelProgram,matching_c,game,
0x8004ADF8,0x28,SD_SetSequenceChannelPitchBendMsb,matching_c,game,
0x8004AE20,0x120,SD_SequenceTimerCallback,matching_c,game,
0x8004AF40,0xBC,SD_OpenSequenceTimerEvent,matching_c,game,
0x8004AFFC,0x80,SD_CloseSequenceTimerEvent,matching_c,game,
0x8004B07C,0x50,SD_StopSequenceTimer,matching_c,game,
0x8004B0CC,0xC0,SD_UpdateSecondarySequence,matching_c,game,
0x8004B18C,0x44,SD_CompareBytes,matching_c,game,
0x8004B1D0,0x50,SD_ReadSequenceByte,matching_c,game,
0x8004B220,0x88,SD_ReadVariableLengthValue,matching_c,game,
0x8004B2A8,0x70,SD_FindMidiTrackChunk,matching_c,game,
0x8004B318,0x7C,SD_ReadSequenceU32BE,matching_c,game,
0x8004B394,0x40,SD_ReadSequenceU16BE,matching_c,game,
0x8004B3D4,0x184,SD_ReadSequenceHeader,matching_c,game,
0x8004B558,0x14,SD_AdvanceSequencePosition,matching_c,game,
0x8004B56C,0x8,SD_IgnoreSequenceEvent,matching_c,game,
0x8004B574,0x224,SD_HandleSequenceMetaEvent,matching_c,game,
0x8004B798,0x68,SD_SkipSequenceSysEx,matching_c,game,
0x8004B800,0x30C,SD_DispatchSequenceChannelEvent,matching_c,game,
0x8004BB0C,0x140,SD_ReadSequenceEvent,matching_c,game,
0x8004BC4C,0x68,SD_OpenSequenceTrack,matching_c,game,
0x8004BCB4,0x1B4,SD_ScaleSequenceDelta,matching_c,game,
0x8004BE68,0xD0,SD_StartSequenceTracks,matching_c,game,
0x8004BF38,0x7C,func_8004C84C,matching_c,game,
0x8004BFB4,0x198,SD_ProcessSequenceTracks,matching_c,game,
0x8004C14C,0x5C,SD_ResetSequenceTracks,matching_c,game,
0x8004C1A8,0x50,SD_GetSequenceStatus,matching_c,game,
0x8004C1F8,0x2DC,func_8005B8A0,matching_c,game,
0x8004C4D4,0x2C0,Movie_StopStream,matching_c,game,
0x8004C794,0x18C,Movie_DecodeAndPresentFrame,matching_c,game,
0x8004C920,0x22C,Movie_WaitAndDecodeFrame,matching_c,game,
0x8004CB4C,0x180,func_8005C1F4,matching_c,game,
0x8004CCCC,0x14,func_8005C374,matching_c,game,
0x8004CCE0,0xDC,func_8005C388,matching_c,game,
0x8004CDBC,0x8C,Movie_StartFileStream,matching_c,game,
0x8004CE48,0x40,File_Exists,matching_c,game,
0x8004CE88,0x38,Movie_StepPlayback,matching_c,game,
0x8004CEC0,0x5C,func_8004CEC0,matching_c,game,
0x8004CF1C,0x10,Movie_StartFadeOut,matching_c,game,
0x8004CF2C,0x58,Movie_WaitFrameDecoded,matching_c,game,
0x8004CF84,0x64,Movie_SeekAndStartRead,matching_c,game,
0x8004CFE8,0x10,func_8005C690,matching_c,game,
0x8004CFF8,0x10C,func_8005B260,matching_c,game,
0x8004D104,0x16C,Graphics_SubmitTextureWindowPacket,matching_c,game,
